GROEPCODE,LINKCODE,ISLID,VOLGORDE,BEHEERNIVO,LINKBLOKIMAGE
ZH1191,@GZH1192,True,,0,False
ZH0418,@GZH1192,True,,0,False
VPLSPE,@GZH1193,True,,0,False
&DECOP,@GZH1193,True,,0,False
ZH0418,@GZH1194,True,,0,False
ZH1194,ZH001028,True,,0,True
ZH1193,@GZH1194,True,,0,False
ONDMDW,@GZH1190,True,,0,False
ZH0418,@GZH1195,True,,0,False
ZH1195,ZH001029,True,,0,True
ZH1190,@GZH1195,True,,0,False
ZH0038,ZH000175,True,,0,True
DIENST,@GZH1197,True,,0,False
ZH1198,ZH001030,True,,0,True
ZH1197,@GZH1198,True,,0,False
ZH1265,MHURK2,True,,0,False
ZH1344,ZH000775,True,,0,True
ZZZ,@GPOAPAA,True,,0,False
ZZZ,@GARBCOR,True,,0,False
ZZZ,@GVRLOS+,True,,0,False
ZZZ,@GSCVRL1,True,,0,False
ZH0190,@GZH0060,True,,0,False
ZH0343,ZH001067,True,,0,False
ZH0350,ZH001068,True,,0,False
GVP,@GZH1206,True,,0,False
ZZZ,@GPMTHP ,True,,0,False
ZZZ,@GSEMRTH,True,,0,False
ZZZ,@GONDNUC,True,,0,False
ZZZ,@GNUCGEN,True,,0,False
ZZZ,@GNUCADP,True,,0,False
ZZZ,@GNUCADM,True,,0,False
ZZZ,@GNUCMED,True,,0,False
ZZZ,@GNUCGEB,True,,0,False
ZH1298,ZH001156,True,,0,False
GVP,@GGVPPAL,True,,0,False
GVPPAL,@GZH1298,True,,0,False
&DECOP,@GZH1231,True,,0,False
ZH1232,ZH001110,True,,0,True
ZH0418,@GZH1232,True,,0,False
ZH1231,@GZH1232,True,,0,False
ZH1231,ZH001111,True,,0,True
ZH0354,KLIKROB2,True,,0,False
ZH0354,KLIKROBO,True,,0,False
ZH1273,ZH001137,True,,0,True
ZH1270,@GZH1273,True,,0,False
ZH1274,ZH001138,True,,0,True
ZH1271,@GZH1274,True,,0,False
ZH0148,FHOFSTED,True,,0,False
ZH0175,ZH001099,True,,0,False
ZH1288,@GZH1294,True,,0,False
ZH0416,@GZH1222,True,,0,False
ZH0416,@GZH1223,True,,0,False
ZH0418,@GZH1298,True,,0,False
VPLSPE,@GZH1302,True,,0,False
ZH0418,@GZH1303,True,,0,False
ZH1304,@GZH0623,True,,0,False
ZH0415,@GZH1304,True,,0,False
ZH1337,ZH000793,True,,0,True
ZH0570,@GZH1337,True,,0,False
ZH0085,AGEMERT2,True,,0,True
ZH0016,@GZH1337,True,,0,False
ZH0018,@GZH1337,True,,0,False
ZH0037,@GZH1337,True,,0,False
ZH1337,ZH000791,True,,0,False
ZH0026,@GZH1281,True,,0,False
ZH0128,ZH001224,True,,0,False
ZH1345,ZH001047,True,,0,True
ZH0570,@GZH1344,True,,0,False
ZH0033,@GZH1344,True,,0,False
ZH1345,ZH001046,True,,0,False
ZH0570,@GZH1345,True,,0,False
ZH0038,@GZH1345,True,,0,False
ZH1289,ZH001224,True,,0,False
VPLSPE,@GVPLGER,True,,0,False
ZH1374,ZH001240,True,,0,True
ZH1380,@GZH1381,True,,0,False
PA,@GZH1380,True,,0,False
ZH1381,ZH001247,True,,0,True
ZH0418,@GZH1381,True,,0,False
ZH0416,@GZH1385,True,,0,False
ZH1309,ZH001252,True,,0,True
ZH1289,ZH001252,True,,0,True
ZH0267,ABROEKH4,True,,0,False
ZH1282,00000336,True,,0,False
ZH0810,ABROUWE3,True,,0,False
ZH0083,ABROUWE7,True,,0,False
ZH0391,00002699,True,,0,True
ZH1349,00004061,True,,0,True
ZH0184,ABRUIN6,True,,0,False
ZH0258,EHORST,True,,0,False
ZH0201,BMUNSTE2,True,,0,False
ZH1136,ABUIS,True,,0,False
ZH0477,00000761,True,,0,False
ZH0354,ABUUREN4,True,,0,False
ZH0237,EHORST,True,,0,False
ZH0086,ACANDIDO,True,,0,False
ZH0801,FOLIEROO,True,,0,False
ZH0177,00000762,True,,0,True
ZH0090,ACLAES,True,,0,False
ZH0256,ACONCEPC,True,,0,False
ZH1204,LWAGENBE,True,,0,True
ZH0161,KJACOB2,True,,0,False
ZH0048,ACOUNOTT,True,,0,False
000062,SVELDKA2,True,,0,False
ZH1018,LVEER2,True,,0,True
ZH0239,ACROOIJM,True,,0,False
ZH0375,ZH001866,True,,0,False
ZH0208,00003256,True,,0,True
ZH1341,CBAREN2,True,,0,True
ZH1560,AROELFS2,True,,0,False
ZH0359,ADEKKE16,True,,0,False
ZH0094,ADEKKER7,True,,0,False
ZH0128,ADIJK20,True,,0,False
ZH1281,ADIJK25,True,,0,False
ZH0096,EKRUISH2,True,,0,True
ZH0415,@GZH1108,True,,0,False
ZH1288,@GZH1019,True,,0,False
ZH0415,@GZH1109,True,,0,False
ZH0415,@GZH1103,True,,0,False
ZH0415,@GZH1107,True,,0,False
ZH0416,@GZH1129,True,,0,False
ZH0416,@GZH1159,True,,0,False
ZH0416,@GZH1173,True,,0,False
ZH0416,@GZH1174,True,,0,False
ZH0416,@GZH1153,True,,0,False
ZH0416,@GZH1158,True,,0,False
ZH0416,@GZH1160,True,,0,False
ZH0416,@GZH1157,True,,0,False
ZH0416,@GZH1155,True,,0,False
ZH0416,@GZH1172,True,,0,False
ZH0416,@GZH1154,True,,0,False
ZH0418,@GZH1198,True,,0,False
ZH0418,@GZH1178,True,,0,False
ZH0418,@GZH1138,True,,0,False
ZH0418,@GZH1163,True,,0,False
ZH0418,@GZH1162,True,,0,False
ZH0418,@GZH1112,True,,0,False
ZH0418,@GZH1114,True,,0,False
ZH0418,@GZH1116,True,,0,False
ZH0418,@GZH1117,True,,0,False
ZH0418,@GZH1118,True,,0,False
ZH0418,@GZH1123,True,,0,False
ZH0418,@GZH1125,True,,0,False
ZH0416,@GZH1289,True,,0,False
ZH1328,ZH001178,True,,0,True
ZH0418,@GZH1200,True,,0,False
ZH0418,@GZH1139,True,,0,False
ZH0418,@GZH1199,True,,0,False
GGZAMB,@GGGZSPK,True,,0,False
ZH1209,@GZH1210,True,,0,False
ZH1210,ZH001085,True,,0,True
CSA+,@GZH1209,True,,0,False
ZZZ,@GVIMSF ,True,,0,False
ZH0418,@GZH1210,True,,0,False
ZH1228,ZH001109,True,,0,True
GGZSPK,@GZH1228,True,,0,False
GGZ,@GGGZKLI,True,,0,False
DBCMDW,@GDBCGGZ,True,,0,False
ZH1363,ZH001208,True,,0,True
ZH1266,ZH001122,True,,0,True
ZH0416,@GZH1266,True,,0,False
INFPRV,@GZH1266,True,,0,False
ZH1266,ZH001123,True,,0,False
ZH0799,ZH001123,True,,0,False
ZH1288,@GZH1017,True,,0,False
ZH1288,@GZH1014,True,,0,False
ZH1288,@GZH1013,True,,0,False
ZH1288,@GZH1012,True,,0,False
ZH1288,@GZH1004,True,,0,False
ZH1288,@GZH1003,True,,0,False
ZH1288,@GZH1001,True,,0,False
ZH1288,@GZH1000,True,,0,False
ZH1288,@GZH0998,True,,0,False
ZH1288,@GZH0997,True,,0,False
ZH1288,@GZH0996,True,,0,False
ZH1288,@GZH0990,True,,0,False
ZH1288,@GZH0982,True,,0,False
ZH1288,@GZH0981,True,,0,False
ZH1288,@GZH0980,True,,0,False
ZH1288,@GZH0973,True,,0,False
ZH1288,@GZH0882,True,,0,False
ZH1288,@GZH0543,True,,0,False
ZH1288,@GZH0503,True,,0,False
ZH1288,@GZH0401,True,,0,False
ZH1288,@GZH0324,True,,0,False
ZH1288,@GZH0277,True,,0,False
ZH1288,@GZH0075,True,,0,False
ZH1288,@GZH0053,True,,0,False
ZH1288,@GZH0915,True,,0,False
ZH1288,@GZH0913,True,,0,False
ZH1288,@GZH0908,True,,0,False
ZH1288,@GZH0896,True,,0,False
ZH1288,@GZH0701,True,,0,False
ZH1288,@GZH0699,True,,0,False
ZH0418,@GZH1227,True,,0,False
ZH0418,@GZH1264,True,,0,False
ZH0418,@GZH1258,True,,0,False
ZH0418,@GZH1256,True,,0,False
ZH0418,@GZH1254,True,,0,False
ZH0418,@GZH1252,True,,0,False
ZH0418,@GZH1250,True,,0,False
ZH0418,@GZH1248,True,,0,False
ZH0418,@GZH1246,True,,0,False
ZH0418,@GZH1244,True,,0,False
ZH0418,@GZH1242,True,,0,False
ZH0418,@GZH1239,True,,0,False
ZH0418,@GZH1234,True,,0,False
ZH0418,@GZH1281,True,,0,False
ZH0416,@GZH1290,True,,0,False
ZH0416,@GZH1292,True,,0,False
VPLPAL,@GZH1328,True,,0,False
ZH1326,ZH001179,True,,0,True
ZH0099,ZH001179,True,,0,True
ZH0418,@GZH1363,True,,0,False
OVZRG,@GZH1362,True,,0,False
ZH1362,@GZH1363,True,,0,False
ZH1478,00000803,True,,0,False
ZH0085,00003710,True,,0,True
ZH1288,@GZH1011,True,,0,False
ZH0418,@GZH1371,True,,0,False
ZH0808,LSCHNEI3,True,,0,False
ZH1290,ZH001223,True,,0,True
ZH1291,ZH001223,True,,0,True
ZH1292,ZH001223,True,,0,True
ZH0418,@GZH1216,True,,0,False
CS0113,@GZH1400,True,,0,False
RESVPL,@GRESDIA,True,,0,False
ZH0992,CJOOSTEN,True,,0,True
ZH0190,SVANZUTP,True,,0,False
ZH1279,KLELIVEL,True,,0,True
ZH1279,NBRETIN,True,,0,True
ZH1279,HMULDER8,True,,0,True
ZH0418,@GZH1408,True,,0,False
BAPLA0,@GZH1263,True,,0,False
BAPRO0,@GZH1263,True,,0,False
CS0029,@GZH1263,True,,0,False
APBBEH,@GZH1263,True,,0,False
OVZRG,@GPEDMDW,True,,0,False
CSRMDW,@GZH1283,True,,0,False
ZH0418,@GZH1282,True,,0,False
SPEC,@GSPEPAL,True,,0,False
ZKH&,@GZH1301,True,,0,False
ZH1288,@GZH1295,True,,0,False
ZH0416,@GZH1287,True,,0,False
ZH1303,ZH001159,True,,0,True
ZH1302,@GZH1303,True,,0,False
SECDIE,@GZH1304,True,,0,False
ZH0146,ZH001185,True,,0,True
ZH0085,ZH001187,True,,0,True
ZH1009,ZH001187,True,,0,True
ZH1007,ZH001188,True,,0,False
ZH1335,ZH001031,True,,0,False
ZH1350,ZH001051,True,,0,True
ZH1350,ZH001050,True,,0,False
ZH0570,@GZH1350,True,,0,False
ZH0046,@GZH1350,True,,0,False
ZH1347,ZH001053,True,,0,False
ZH1352,ZH001198,True,,0,True
ZH0570,@GZH1352,True,,0,False
ZH0998,@GZH1352,True,,0,False
ZH0570,@GZH1353,True,,0,False
ZH1003,@GZH1353,True,,0,False
ZH0906,@GZH1353,True,,0,False
ZH1288,@GZH1365,True,,0,False
ZH0418,@GZH1365,True,,0,False
ZH0676,ZH001213,True,,0,False
ZH1284,ZH001216,True,,0,False
ZH1285,ZH001217,True,,0,False
ZH1371,ZH001221,True,,0,True
ZH1293,@GZH1371,True,,0,False
ZH1234,@GZH0172,True,,0,False
ZH0418,@GZH1373,True,,0,False
ZH1373,ZH001230,True,,0,True
ZH1396,ZH001258,True,,0,True
ONDPYN,@GZH1396,True,,0,False
ZH1290,ZH001269,True,,0,True
ZH1291,ZH001269,True,,0,True
ZH1292,ZH001269,True,,0,True
ZH0090,ZH001269,True,,0,True
ZH0013,ZH001274,True,,0,True
ZH0065,ZH001275,True,,0,True
ZH0103,ZH001280,True,,0,True
ZH0079,ZH001280,True,,0,True
ZH0105,ZH001282,True,,0,True
ZH0081,ZH001282,True,,0,True
ZH0109,ZH001283,True,,0,True
ZH0094,ZH001283,True,,0,True
ZH0119,ZH001289,True,,0,True
ZH0093,ZH001289,True,,0,True
ZH0135,ZH001290,True,,0,True
ZH0133,ZH001290,True,,0,True
ZH0112,ZH001287,True,,0,True
ZH0616,ZH001291,True,,0,True
ZH0238,ZH001291,True,,0,True
ZH1406,ZH001270,True,,0,True
ZKH&,@GZH1361,True,,0,False
ZKH&,@GZH1404,True,,0,False
ONDMDW,@GONDIIF,True,,0,False
RESVPL,@GZH1418,True,,0,False
ZH1419,ZH001309,True,,0,True
ZH1418,@GZH1419,True,,0,False
ZH0416,@GZH1419,True,,0,False
DBCKEY,@GDBCDER,True,,0,False
ZH1422,ZH001316,True,,0,True
ZH0418,@GZH1422,True,,0,False
ZH0431,@GZH1422,True,,0,False
ZH0432,@GZH1422,True,,0,False
ZH0427,@GZH1422,True,,0,False
ZH0428,@GZH1422,True,,0,False
ZH0436,@GZH1422,True,,0,False
ZH0446,@GZH1422,True,,0,False
ZH0418,@GZH1411,True,,0,False
ZH1437,@GZH1438,True,,0,False
ZH0248,@GZH1274,True,,0,False
ZH0080,@GZH1272,True,,0,False
ZH0330,@GZH1303,True,,0,False
ZH0138,AAA,True,,0,False
ZH1228,AAALBERT,True,,0,False
ZH1061,AAARTS4,True,,0,False
ZH0375,ETROMP2,True,,0,True
ZH0406,SVERSCH5,True,,0,True
&DECAB,AVERBEE9,True,,0,False
ZH0743,00003854,True,,0,False
ZH1218,AALKEMA,True,,0,False
ZH0148,00002557,True,,0,True
000062,AEYSSEN,True,,0,False
ZH0475,AALSULTA,True,,0,False
ZH0165,NOOSTER9,True,,0,True
ZH0403,AARETS,True,,0,False
ZH1141,AATASH2,True,,0,False
ZH0013,AATASH2,True,,0,False
ZH1223,AAWATER,True,,0,False
ZH0135,ABAAR2,True,,0,False
ZH0078,ABAAS3,True,,0,False
ZH0097,ABAKKE17,True,,0,False
ZH1223,ABAKKER2,True,,0,False
ZH1141,ABARNEVE,True,,0,False
ZH0099,ABARNEVE,True,,0,False
&SUPVI,00003171,True,,0,True
ZH1218,ABATALLA,True,,0,False
ZH0082,ABAUMFA2,True,,0,False
ZH0094,ABAUMFA2,True,,0,False
ZH0133,ABEEKMAN,True,,0,False
ZH0365,ABEER,True,,0,False
ZH1222,ABEISHU2,True,,0,False
ZH0154,ABELHAJ,True,,0,False
ZH0982,ABEMMEL2,True,,0,False
ZH0079,ABEMMEL2,True,,0,False
ZH0813,00002015,True,,0,False
ZH1138,PLONT,True,,0,False
ZH1361,@GZH1228,True,,0,False
ZH1361,@GZH1216,True,,0,False
ZH1361,@GZH0053,True,,0,False
ZH1361,@GZH0998,True,,0,False
ZH1361,@GZH1000,True,,0,False
ZH1361,@GZH1001,True,,0,False
ZH1361,@GZH1003,True,,0,False
ZH1361,@GZH1004,True,,0,False
ZH0719,ZH001188,True,,0,False
ZH0473,KLOZEMAN,True,,0,True
ZH0735,ZH001188,True,,0,False
ZH0737,ZH001188,True,,0,False
ZH0715,ZH001188,True,,0,False
ZH1356,ZH001202,True,,0,True
ZH1356,ZH001203,True,,0,False
ZH0570,@GZH1356,True,,0,False
ZH0887,@GZH1356,True,,0,False
ZKH&,@GZH1358,True,,0,False
ZH0461,ZH001158,True,,0,True
ZH1178,BWINKEL,True,,0,False
ZH0035,@GZH0036,True,,0,False
APOTHK,@GZH1374,True,,0,False
ZH0418,@GZH1374,True,,0,False
APOASP,@GZH1375,True,,0,False
ZH1375,ZH001241,True,,0,True
ZH0418,@GZH1375,True,,0,False
ZH1234,@GZH1375,True,,0,False
CS0075,@GZH1376,True,,0,False
ZH0418,@GZH1376,True,,0,False
ZH1376,ZH001242,True,,0,True
ZH0052,@GZH1281,True,,0,False
ZH0418,@GZH1395,True,,0,False
&DECAB,SSNIJDE2,True,,0,False
ZH0407,CKOOLWI2,True,,0,False
ZH0022,@GZH1387,True,,0,False
ZH1387,IMAN,True,,0,False
ZH0046,@GZH1387,True,,0,False
ZH0994,@GZH1145,True,,0,False
ZH1478,EHOT2,True,,0,True
ZH1422,SHARDIEK,True,,0,False
ZH1422,CMAASSEN,True,,0,False
ZH0028,@GZH1387,True,,0,False
ZH0038,@GZH1281,True,,0,False
ZH1141,NHOOGEN2,True,,0,True
ZH0994,@GZH1339,True,,0,False
ZH0994,@GZH1281,True,,0,False
RESVPL,@GZH1397,True,,0,False
ZH1397,@GZH1398,True,,0,False
ZH1398,ZH001260,True,,0,True
ZH0965,DPOPPE2,True,,0,False
ZZZ,@GKLAFCT,True,,0,False
ZH0136,ZH001263,True,,0,False
000173,MRAMSEL2,True,,0,False
DIENST,@GZH1412,True,,0,False
ZH1412,@GZH1411,True,,0,False
ZH0014,ZH001274,True,,0,True
ZH0096,ZH001275,True,,0,True
ZH0082,ZH001284,True,,0,True
ZH0110,ZH001285,True,,0,True
ZH0083,ZH001285,True,,0,True
ZH0085,ZH001287,True,,0,True
SECANE,@GZH1416,True,,0,False
ZH1414,@GZH1415,True,,0,False
ZH0415,@GZH1415,True,,0,False
ZH1226,ZH001298,True,,0,False
ZH0418,@GZH1417,True,,0,False
ZH0614,ZH001307,True,,0,False
ZH1417,ZH001308,True,,0,False
ZKH&,@GZH1421,True,,0,False
ZH1095,IPLOEG3,True,,0,False
ZH1359,00001417,True,,0,False
SECINT,@GZH1278,True,,0,False
ZH1423,ZH001317,True,,0,True
ZH0418,@GZH1423,True,,0,False
ZH0423,@GZH1423,True,,0,False
&SUPVI,JPELSSER,True,,0,True
ZH1452,WKOOL,True,,0,True
ZH0808,WKOOL,True,,0,True
VPLSPE,@GVPLREU,True,,0,False
ZH0801,TTRAN2,True,,0,False
ZH1130,AMANDERS,True,,0,False
ZH0033,KBOEF,True,,0,True
ZH0124,AMANTEN3,True,,0,False
ZH0452,AMANTICI,True,,0,False
ZH1359,DKELDER2,True,,0,False
ZH0352,@GZH1560,True,,0,False
ZH0365,AMEERDIN,True,,0,False
ZH1086,LMAASSE3,True,,0,True
ZH1074,AMEIJE16,True,,0,False
ZH1079,AMELIS2,True,,0,False
ZH0996,AMENON2,True,,0,False
ZH0082,AMICHIEL,True,,0,False
ZH0094,AMICHIEL,True,,0,False
ZH1292,AMINKVAN,True,,0,False
ZH0087,AMINKVAN,True,,0,False
ZH0391,AMOERDI3,True,,0,False
ZH1550,00002933,True,,0,True
ZH1028,AMOLENA2,True,,0,False
ZH0073,AMOOR3,True,,0,False
ZH0376,AMORSCHE,True,,0,False
ZH0412,AMOURIK4,True,,0,False
ZH0376,AMOURIK5,True,,0,False
ZH0133,AMOUROUL,True,,0,False
ZH0375,AMOUT,True,,0,False
ZH0470,AMUHLEB2,True,,0,False
&DECOK,AMULDER2,True,,0,False
ZH1289,AMULDER2,True,,0,False
ZH1299,AMULDER2,True,,0,False
ZH0458,AMULDER2,True,,0,False
000062,00000940,True,,0,False
ZH0470,ANAMA,True,,0,False
ZH1195,00000791,True,,0,True
ZH0276,ANIEUWHO,True,,0,False
ZH0433,APAYDASK,True,,0,False
ZH0082,ANITERT2,True,,0,False
ZH0094,ANITERT2,True,,0,False
ZH1141,00000334,True,,0,True
ZH0359,ANOORDHU,True,,0,False
ZH0111,ANOREL2,True,,0,False
ZH1326,ANOREL2,True,,0,False
ZH0452,ANUIJENS,True,,0,False
ZH0164,ESTOKHU2,True,,0,False
ZH0238,AOET,True,,0,False
ZH0965,00003110,True,,0,False
ZH1289,AOMMEN,True,,0,False
ZH0013,AOMMEN,True,,0,False
ZH0571,AONEL,True,,0,False
ZH0814,AOOSTEN4,True,,0,False
FUN,@GZH1369,True,,0,False
ZH0081,ZH001225,True,,0,False
ZH1291,ZH001225,True,,0,False
ZH1292,ZH001225,True,,0,False
ZH1385,@GZH1175,True,,0,False
MMB,@GZH1388,True,,0,False
ZH0467,ZH001253,True,,0,False
ZH0416,@GZH1388,True,,0,False
ZH1388,ZH001253,True,,0,False
ZH1265,MSING,True,,0,False
APO,@GZH1406,True,,0,False
ZH1338,00004363,True,,0,True
ZH0117,WMAARSE5,True,,0,True
ZH0104,ZH001281,True,,0,True
ZH0080,ZH001281,True,,0,True
ZH0464,00000820,True,,0,True
ZH0412,LSTEIJVE,True,,0,True
ZH0042,00002490,True,,0,False
ZH0400,00000643,True,,0,True
ZH0354,APLEVIER,True,,0,False
ZH0472,APOEL2,True,,0,False
ZH1218,HHAG,True,,0,True
ZH1364,@GZH0032,True,,0,False
ZH1218,APOSTMA4,True,,0,False
ZH0061,SBOEREN2,True,,0,False
ZH0409,00000275,True,,0,True
ZH0376,APRINS11,True,,0,False
ZH0297,TSTEENWI,True,,0,False
ZH1357,APULLES3,True,,0,False
ZH0973,APULLES3,True,,0,False
ZH0133,APUNDERT,True,,0,False
ZH0041,00001172,True,,0,False
ZH0354,00000842,True,,0,True
ZH0126,ARANG2,True,,0,False
ZH0080,ARASOUL2,True,,0,False
ZH1225,AREEMST,True,,0,False
ZH1079,AREGTOP,True,,0,False
ZH1228,AREIJNDE,True,,0,False
ZH1228,IAMERSFO,True,,0,False
ZH0146,00000843,True,,0,True
FCTGEG,@GZH1473,True,,0,False
ZH1357,ARHENEN,True,,0,False
ZH0973,ARHENEN,True,,0,False
ZH1149,00000844,True,,0,True
000089,@GZH1295,True,,0,False
ZH0013,ARIELE3,True,,0,False
ZH0262,ARIJSDIJ,True,,0,False
ZH0385,RRAIJMA4,True,,0,False
ZH1025,AROELEDE,True,,0,False
ZH0331,AROELEDE,True,,0,False
ZH0324,AROELEDE,True,,0,False
ZH0352,AROELFS2,True,,0,False
ZH0416,@GZH1473,True,,0,False
ZH0125,AROELL2,True,,0,False
ZH1019,AROEST4,True,,0,False
ZH0795,AROETER4,True,,0,False
ZH1170,AROMMER2,True,,0,False
ZH0409,ARONTELT,True,,0,False
ZH0132,AROOIJ5,True,,0,False
ZH1223,AROOIJEN,True,,0,False
ZH0102,AROSENB3,True,,0,False
ZH1291,AROSENBE,True,,0,False
ZH1292,AROSENBE,True,,0,False
ZH0076,AROSENBE,True,,0,False
ZH0092,AROSENBE,True,,0,False
ZH1290,AROYEN,True,,0,False
ZH0578,AROYEN,True,,0,False
ZH1274,ARUESINK,True,,0,False
ZH1139,00001673,True,,0,False
ZH0027,SDELCROI,True,,0,False
ZH0382,00004296,True,,0,False
ZH0047,ARUTTEN,True,,0,False
ZH0049,ARUTTEN,True,,0,False
ZH0400,ASAIN2,True,,0,False
ZH0239,ASALAMAT,True,,0,False
ZH1141,ASAMIM4,True,,0,False
ZH0099,ASAMIM4,True,,0,False
ZH1472,ZH001363,True,,0,True
ZH0419,BJONGEWA,True,,0,True
ZH0080,DHORST,True,,0,True
ZH0419,APEUTE,True,,0,True
ZH1400,BGOEMANS,True,,0,False
ZH1222,BGOEMANS,True,,0,False
ZH0352,BGRAAF,True,,0,False
ZH0076,BGRAF,True,,0,False
ZH0092,BGRAF,True,,0,False
ZH0037,BGROOT7,True,,0,False
ZH0587,BHAFKAMP,True,,0,False
ZH0978,BHAMERS,True,,0,False
ZH1223,BHAMPSIN,True,,0,False
ZH0080,BHANRAET,True,,0,False
ZH1272,BHANRAET,True,,0,False
&DECAB,JJONG10,True,,0,False
&DECOP,SBOESSE2,True,,0,True
ZH0341,BHEMERT,True,,0,False
ZH0346,LHAMSTRA,True,,0,False
ZH1292,BHOEBEN,True,,0,False
ZH0090,BHOEBEN,True,,0,False
ZH1338,SSLUIJTE,True,,0,True
ZH1112,BHOOGENB,True,,0,False
ZH1361,@GZH0018,True,,0,False
ZH1361,@GZH0022,True,,0,False
ZH1361,@GZH0015,True,,0,False
ZH1361,@GZH0016,True,,0,False
ZH1361,@GZH0017,True,,0,False
ZH1361,@GZH0019,True,,0,False
ZH1361,@GZH1277,True,,0,False
ZH1361,@GZH0021,True,,0,False
ZH1361,@GZH0020,True,,0,False
ZH1361,@GZH1145,True,,0,False
ZH1361,@GZH0023,True,,0,False
ZH1361,@GZH1212,True,,0,False
ZH1361,@GZH0024,True,,0,False
ZH1361,@GZH0025,True,,0,False
ZH0033,00002325,True,,0,True
ZH0879,00002351,True,,0,False
ZH0027,00000789,True,,0,True
ZH0061,TRAJAKUM,True,,0,False
ZH0394,BJUKEMA3,True,,0,False
ZH0460,BKAMPHUI,True,,0,False
ZH1361,@GZH0026,True,,0,False
ZH1361,@GZH0027,True,,0,False
ZH1361,@GZH0028,True,,0,False
ZH1361,@GZH1279,True,,0,False
ZH1361,@GZH1281,True,,0,False
ZH1361,@GZH0032,True,,0,False
ZH1361,@GZH0035,True,,0,False
ZH1361,@GZH0036,True,,0,False
ZH1361,@GZH0037,True,,0,False
ZH1361,@GZH0038,True,,0,False
ZH1361,@GZH0052,True,,0,False
ZH1361,@GZH0039,True,,0,False
ZH1361,@GZH0040,True,,0,False
ZH1361,@GZH1192,True,,0,False
ZH1361,@GZH0041,True,,0,False
ZH1361,@GZH0042,True,,0,False
ZH1361,@GZH0607,True,,0,False
ZH1361,@GZH0045,True,,0,False
ZH1361,@GZH0048,True,,0,False
ZH1361,@GZH0046,True,,0,False
ZH1361,@GZH0047,True,,0,False
ZH1361,@GZH0050,True,,0,False
ZH1361,@GZH1273,True,,0,False
ZH1361,@GZH0051,True,,0,False
ZH1361,@GZH0055,True,,0,False
ZH1361,@GZH0033,True,,0,False
ZH1361,@GZH0935,True,,0,False
ZH1361,@GZH0049,True,,0,False
ZH0089,ZH001252,True,,0,True
ZH1361,@GZH1146,True,,0,False
ZH1361,@GZH0043,True,,0,False
ZH1361,@GZH0031,True,,0,False
ZH1361,@GZH0034,True,,0,False
ZH1361,@GZH0994,True,,0,False
ZH1288,@GZH1364,True,,0,False
ZH0418,@GZH1364,True,,0,False
ZH1301,ZH001255,True,,0,True
DBCMDW,@GZH1390,True,,0,False
ZH1389,ZH001256,True,,0,True
ZH0415,@GZH1389,True,,0,False
ZH1390,@GZH1389,True,,0,False
ZH0618,@GZH1389,True,,0,False
ZH1391,@GZH1389,True,,0,False
ZH1392,@GZH1389,True,,0,False
ZH1086,BKAZEMI3,True,,0,False
ZH0475,BKEIZER,True,,0,False
ZH1055,BMULLIN2,True,,0,False
OVZRG,@GZH1414,True,,0,False
ZH1415,ZH001293,True,,0,False
ZH1281,APRAKKEN,True,,0,True
ZH0013,BKLAREN2,True,,0,False
ZH1079,BKLAREN3,True,,0,False
ZH0402,00002064,True,,0,True
000131,00000268,True,,0,False
ZH1562,LQUINT,True,,0,False
ZH0082,BKONYA,True,,0,False
ZH0094,BKONYA,True,,0,False
ZH0613,BKOOIJ3,True,,0,False
ZH0470,BKOOMEN,True,,0,False
&DECOK,00000547,True,,0,False
ZH0239,BKORTENO,True,,0,False
ZH1141,BKOTTINK,True,,0,False
ZH0172,BKOTTINK,True,,0,False
ZH1273,BKREGTE2,True,,0,False
ZH0189,LSCHWENC,True,,0,False
ZH0982,00000881,True,,0,True
ZH0163,PVELLEK2,True,,0,False
ZH0412,BKURT,True,,0,False
ZH0067,BLEEUW4,True,,0,False
ZH1074,00002630,True,,0,False
ZH0407,BLENA,True,,0,False
ZH0416,@GZH1591,True,,0,False
ZH0403,MBUIJS6,True,,0,False
ZH0346,BLOGMAN,True,,0,False
ZH1232,IWIEGER2,True,,0,True
ZH0879,BMAAT3,True,,0,False
ZH1550,00000103,True,,0,False
ZH0571,NKADDOUR,True,,0,False
ZH1056,BMELESSE,True,,0,False
ZH0190,00004137,True,,0,False
DIENST,@GZH1523,True,,0,False
ZH0580,00002650,True,,0,False
ZH0126,BMINNEN,True,,0,False
ZH0285,00004252,True,,0,True
ZH1141,BMOL,True,,0,False
ZH0066,BMOL,True,,0,False
ZH1218,BMOUTHA3,True,,0,False
ZH0078,BNESSELR,True,,0,False
ZH0358,BNIJENH2,True,,0,False
ZH0081,BOLDENBU,True,,0,False
ZH0078,BOMMEREN,True,,0,False
ZH1290,BPAES,True,,0,False
ZH1291,BPAES,True,,0,False
ZH1292,BPAES,True,,0,False
ZH0148,BPAES,True,,0,False
ZH1381,BPEELS,True,,0,False
ZH1009,BPEELS,True,,0,False
ZH0080,BPETERS5,True,,0,False
ZH0066,BPETRI,True,,0,False
ZH0460,BPIAZZA,True,,0,False
ZH1228,BPONT2,True,,0,False
ZH0083,BPORTEN2,True,,0,False
ZH1290,BPRAKKEN,True,,0,False
ZH0578,BPRAKKEN,True,,0,False
ZH1215,00001564,True,,0,True
ZH0392,BPRINSEN,True,,0,False
