ConfiguredWorkContextId,SegmentId,Disabled
0000012075,Q,False
0000012076,W,False
0000012076,U,False
0000012076,Q,False
0000012077,W,False
0000012077,U,False
0000012077,Q,False
0000012078,W,False
0000012078,U,False
0000012078,Q,False
0000012079,W,False
0000012079,U,False
0000012079,Q,False
0000012080,W,False
0000012080,U,False
0000012080,Q,False
0000012102,W,False
0000012102,U,False
0000012102,Q,False
0000012103,W,False
0000012103,U,False
0000012103,Q,False
0000012104,W,False
0000012104,U,False
0000012104,Q,False
0000012105,W,False
0000012105,U,False
0000012105,Q,False
0000012106,W,False
0000012106,U,False
0000012106,Q,False
0000012107,W,False
0000012107,U,False
0000012107,Q,False
0000012108,W,False
0000012108,U,False
0000012108,Q,False
0000012109,W,False
0000012109,U,False
0000012109,Q,False
0000012110,W,False
0000012110,U,False
0000012110,Q,False
0000012113,ZH0304,False
0000012113,ZH0168,False
0000012113,ZH0226,False
0000012114,ZH0304,True
0000012114,ZH0168,True
0000012114,ZH0226,True
0000012115,ZH0168,False
0000012115,ZH0226,False
0000012115,ZH0304,False
CS00004304,ZH0168,False
CS00004304,ZH0226,False
CS00004304,ZH0304,False
0000012116,ZH0304,False
0000012116,ZH0168,False
0000012116,ZH0226,False
0000012117,ZH0168,True
0000012117,ZH0226,True
0000012117,ZH0304,True
0000012118,ZH0168,False
0000012118,ZH0226,False
0000012118,ZH0304,False
0000012119,ZH0168,False
0000012119,ZH0226,False
0000012119,ZH0304,False
0000012120,ZH0168,False
0000012120,ZH0226,False
0000012120,ZH0304,False
0000012121,ZH0304,False
0000012121,ZH0168,False
0000012121,ZH0226,False
0000012122,ZH0168,True
0000012122,ZH0226,True
0000012122,ZH0304,True
0000012123,ZH0168,False
0000012123,ZH0226,False
0000012123,ZH0304,False
0000012124,ZH0168,False
0000011939,CS00000029,True
0000011956,X,False
0000011956,W,False
0000011956,U,False
0000011956,SCP,False
0000011956,HCK,False
0000011957,U,False
0000011957,W,False
0000011957,SCP,False
0000011958,C,False
0000011958,U,False
0000011958,SCP,False
0000011958,HCK,False
0000011959,U,False
0000011960,W,False
0000011960,X,False
0000011960,U,False
0000011960,SCP,False
0000011960,HCK,False
CS00004351,SPO,False
CS00004352,SPO,False
CS00003168,PSO,False
CS00003169,PSO,False
0000011984,ZH0304,False
0000011984,ZH0168,False
0000011985,ZH0168,False
0000011985,ZH0304,False
0000011986,ZH0304,False
0000011986,ZH0168,False
0000011987,ZH0168,False
0000011987,ZH0304,False
0000011988,ZH0304,False
0000011988,ZH0168,False
0000011989,ZH0168,False
0000011989,ZH0304,False
1X00028940,NTOLB3,False
1X00025307,JBALI1,False
1X00027874,MLAM4,False
0000012111,JLIM,True
0000012112,LKROES,False
0000012124,ZH0226,False
0000012124,ZH0304,False
0000010912,ZH0168,False
0000010912,ZH0226,False
0000010912,ZH0304,False
0000012125,ZH0226,False
0000012125,ZH0304,False
0000012125,ZH0168,False
0000012126,ZH0168,True
0000012126,ZH0226,True
0000012126,ZH0304,True
0000012127,ZH0168,False
0000012127,ZH0226,False
0000012127,ZH0304,False
0000012128,ZH0168,False
0000012128,ZH0226,False
0000012128,ZH0304,False
0000010909,ZH0168,False
0000010909,ZH0226,False
0000010909,ZH0304,False
ZH00000037,ZH0226,False
ZH00000038,ZH0226,True
ZH00000039,ZH0226,False
ZH00000040,ZH0226,False
0000012131,JVEEN3,False
ZH00009182,A,False
0000012134,VULPEN,False
CS00006277,POS,False
CS00006277,POS2,False
0000012136,FUNC000001,True
0000012137,W,False
0000012137,A,False
0000012137,X,False
0000012138,FUNC000001,True
ZH00009185,W,False
ZH00009185,X,False
0000012144,HDCARS,False
0000012144,HDCHIS,False
0000012144,HDDERS,False
0000012144,HDDIAS,False
0000012144,HDENDS,False
0000012144,HDGERS,False
0000012144,HDGOCS,False
0000012144,HDGYNS,False
0000012144,HDHEMS,False
0000012144,HDIMMS,False
0000012144,HDINFS,False
0000012144,HDINTS,False
0000012144,HDKAAS,False
0000012144,HDKAPS,False
0000012144,HDKICS,False
0000012144,HDKNOS,False
0000012144,HDLONS,False
0000012144,HDMDLS,False
0000012144,HDNCHS,False
0000012144,HDNEFS,False
0000012144,HDNEUS,False
0000012144,HDONCS,False
0000012144,HDPLAS,False
0000012144,HDPSYS,False
0000012144,HDREUS,False
0000012144,HDTRAU,False
0000012144,HDUROS,False
0000012144,HDVASS,False
0000012144,HDVATS,False
0000012144,HDORTS,False
0000012144,HDOOGS,False
0000012137,C,False
ZH00009185,C,False
ZH00008965,EVANN4,True
0000012146,R,False
0000012150,LV1CHI,False
0000012150,LV1GOC,False
0000012150,LV1KIC,False
0000012150,LV1TRA,False
0000012150,LV1VAT,False
0000012151,VKLIE1,False
0000012151,VKLIEV,False
ZH00005618,ZH0563,False
ZH00005619,ZH0563,False
ZH00005616,ZH0563,False
ZH00005615,ZH0563,False
ZH00005614,ZH0563,False
0000012152,ZH0011,False
CS00004295,ICA,False
0000012160,DT00000001,True
0000012160,DT00000002,True
0000012160,DT00000004,True
0000011961,CS00000003,False
0000011962,DT00000001,False
0000011963,DT00000001,False
0000011964,DT00000001,False
CS00016445,DT00000001,False
CS00016446,DT00000001,False
CS00016447,DT00000001,False
CS00016448,DT00000001,False
CS00016450,DT00000001,False
CS00016451,DT00000001,False
CS00016452,DT00000001,False
CS00016453,DT00000001,False
CS00016454,DT00000001,False
CS00016455,DT00000001,False
CS00016456,DT00000001,False
CS00016457,DT00000001,False
CS00016458,DT00000001,False
CS00016459,DT00000001,False
CS00016460,DT00000001,False
CS00016461,DT00000001,False
CS00016462,DT00000001,False
CS00016463,DT00000001,False
CS00016464,DT00000001,False
CS00016465,DT00000001,False
CS00016466,DT00000001,False
CS00016467,DT00000001,False
CS00016468,DT00000001,False
CS00016469,DT00000001,False
CS00016470,DT00000001,False
CS00016471,DT00000001,False
CS00016472,DT00000001,False
CS00016473,DT00000001,False
CS00016474,DT00000001,False
CS00016475,DT00000001,False
CS00016476,DT00000001,False
CS00016477,DT00000001,False
CS00016478,DT00000001,False
CS00016479,DT00000001,False
0000011965,DT00000001,False
CS00016480,DT00000001,False
CS00016481,DT00000001,False
CS00016482,DT00000001,False
CS00016483,DT00000001,False
CS00016484,DT00000001,False
CS00016485,DT00000001,False
CS00016486,DT00000001,False
CS00016487,DT00000001,False
CS00016488,DT00000001,False
CS00016489,DT00000001,False
CS00016490,DT00000001,False
CS00016491,DT00000001,False
CS00016492,DT00000001,False
CS00016493,DT00000001,False
CS00016494,DT00000001,False
CS00016495,DT00000001,False
CS00016496,DT00000001,False
CS00016497,DT00000001,False
CS00016498,DT00000001,False
CS00016499,DT00000001,False
CS00016504,DT00000001,False
CS00016505,DT00000001,False
CS00016517,DT00000001,False
CS00016519,CS00000003,False
CS00016520,CS00000003,False
CS00016521,CS00000003,False
CS00016522,CS00000003,False
CS00016523,CS00000003,False
CS00016524,CS00000001,False
CS00016525,CS00000001,False
CS00016526,CS00000001,False
0000011966,DT00000001,False
0000011967,DT00000001,False
0000011968,DT00000001,False
0000011969,DT00000001,False
0000011970,DT00000001,False
0000011971,DT00000001,False
0000011972,CS00000003,False
0000011973,DT00000001,False
0000011974,DT00000001,False
ZH00009474,ZH0318,False
0000010157,ZH0318,False
CS00006341,CS00000026,False
CS00011224,CS00000026,False
ZH00005545,CS00000078,False
0000011975,TKOGOC,False
0000011975,TKOKIC,False
0000011975,TKOVAT,False
0000011975,TKOTRA,False
0000011975,TKOCHI,False
6X00000012,CCRUL5,False
6X00000012,CCRUL4,False
6X00000012,CCRUL3,False
6X00000012,CCRUL2,False
0000011979,RAMELS,False
0000011980,2000,False
0000011980,3000,False
0000011981,JOOR2,False
0000011981,JOOR1,False
0000011981,JOOR,True
CS00011225,CS00000031,False
ZH00006491,PSO,False
ZH00006492,PSO,False
ZH00007689,PSO,False
ZH00007690,PSO,False
ZH00007465,PSO,False
ZH00007466,PSO,False
ZH00007643,PSO,False
ZH00007644,PSO,False
ZH00006784,PSO,False
ZH00006785,PSO,False
ZH00007427,PSO,False
ZH00007428,PSO,False
0000010488,PSO,False
0000010489,PSO,False
1X00024299,FTERS2,False
0000009752,CS00000103,False
0000011976,U,False
CS00006342,CS00000031,False
0000011348,MGER,False
0000012029,MULDE1,False
3X00000074,LBEVE3,False
3X00000074,LBEVE2,False
ZH00009272,ZH00000086,False
CS00003815,REUSCO,False
0000012130,CS00000017,False
0000012145,NBRESS,False
CS00006341,ZH00000069,False
0000012153,ZH0110,False
0000012154,DBELON,False
0000012155,MSCLON,False
0000012160,DT00000007,True
0000012160,DT00000003,True
0000012161,SGEUR1,False
1X00023221,DMUIL1,True
CS00010918,ZH00000008,False
ZH00001594,ZH0139,False
0000012179,LHAMZ1,False
0000012179,LHAMZI,False
0000012188,MLOOH1,False
0000012188,MLOOHU,False
0000012190,ZH0031,False
0000012190,ZH0477,False
0000012190,020427,False
0000012190,ZH0352,False
0000012190,ZH0468,False
0000012190,ZH0469,False
0000012190,ZH0542,False
0000012190,ZH0543,False
0000012190,ZH0544,False
0000012190,ZH0545,False
0000012190,ZH0546,False
0000012190,ZH0547,False
0000012190,ZH0548,False
0000012190,ZH0549,False
0000012190,ZH0550,False
0000012190,ZH0551,False
0000012190,ZH0552,False
0000012190,ZH0553,False
0000012190,ZH0554,False
0000012190,ZH0555,False
0000012190,ZH0556,False
0000012190,ZH0559,False
0000012190,ZH0561,False
0000012191,020427,False
0000012191,ZH0031,False
0000012191,ZH0352,False
0000012191,ZH0468,False
0000012191,ZH0469,False
0000012191,ZH0477,False
0000012191,ZH0542,False
0000012191,ZH0543,False
0000012191,ZH0544,False
0000012191,ZH0545,False
0000012191,ZH0546,False
0000012191,ZH0547,False
0000012191,ZH0548,False
0000012191,ZH0549,False
0000012191,ZH0550,False
0000012191,ZH0551,False
0000012191,ZH0552,False
0000012191,ZH0553,False
0000012191,ZH0554,False
0000012191,ZH0555,False
0000012191,ZH0556,False
0000012191,ZH0559,False
0000012191,ZH0561,False
0000012209,C,False
0000012214,DBRUGG,True
0000012248,OKVGGZ,False
CS00000121,CS00000055,False
0000012249,PSO,False
ZH00001331,ZH0044,False
ZH00001331,ZH0046,False
ZH00001331,ZH0047,False
ZH00001331,ZH0048,False
ZH00001331,ZH0051,False
ZH00001331,ZH0052,False
ZH00001331,ZH0054,False
ZH00001331,ZH0057,False
ZH00001331,ZH0058,False
ZH00001331,ZH0060,False
ZH00001331,ZH0061,False
ZH00001331,ZH0066,False
ZH00001331,ZH0068,False
ZH00001331,ZH0071,False
ZH00000387,ZH0043,False
ZH00000387,ZH0044,False
ZH00000387,ZH0046,False
ZH00000387,ZH0047,False
ZH00000387,ZH0048,False
ZH00000387,ZH0051,False
ZH00000387,ZH0052,False
ZH00000387,ZH0054,False
ZH00000387,ZH0057,False
ZH00000387,ZH0058,False
ZH00000387,ZH0060,False
ZH00000387,ZH0061,False
ZH00000387,ZH0064,False
ZH00000387,ZH0066,False
ZH00000387,ZH0068,False
ZH00000387,ZH0071,False
ZH00000480,ZH0041,False
ZH00000480,ZH0043,False
ZH00000480,ZH0046,False
ZH00000480,ZH0047,False
ZH00000480,ZH0048,False
ZH00000480,ZH0051,False
ZH00000480,ZH0052,False
ZH00000480,ZH0054,False
ZH00000480,ZH0057,False
ZH00000480,ZH0058,False
ZH00000480,ZH0060,False
ZH00000480,ZH0061,False
ZH00000480,ZH0064,False
ZH00000480,ZH0066,False
ZH00000480,ZH0068,False
ZH00000480,ZH0071,False
ZH00001062,ZH0041,False
ZH00001062,ZH0043,False
CS00003249,PSO,False
CS00003250,PSO,False
CS00003208,PSO,False
CS00003209,PSO,False
0000012006,CS00000877,True
0000012007,CS00000877,True
0000012008,CS00000071,True
0000012009,CS00000071,True
0000012010,REU,False
0000011572,LBOER7,False
0000012014,CS00000078,False
0000012015,CSSEK,False
0000012015,CSSTB,False
0000012030,PSY,True
0000012034,KGRMDL,False
0000012040,MTAK1,True
0000012040,MTAK3,False
0000012040,MTAK2,False
0000012041,ZH00000002,True
0000012041,ZH00000004,True
0000012044,SSLAAT,False
1X00022052,AVAINF,False
1X00022052,AVAEND,False
1X00022052,AVAVAS,False
1X00022052,AVAIMM,False
1X00022052,AVAGER,False
1X00022052,AVAREU,False
1X00022052,AVAMDL,False
1X00022052,AVADIA,False
1X00022052,AVANEF,False
1X00022052,AVAONC,False
1X00022052,AVAHEM,False
0000011349,MIMM,True
0000012141,NHR,False
0000012142,NHR,False
0000012147,FAKKER,False
0000012162,VAS,False
0000012163,ZH00000016,False
0000012164,VAS,False
0000012189,SHOPPE,False
0000012225,CS00000004,False
0000012226,MDL,False
0000012227,CS00000117,False
0000012228,MDL,False
6X00000002,ABOKMA,False
1X00025959,JRIGT4,False
1X00025959,JRIGT5,False
1X00025959,MRIGT6,True
1X00025959,JRIGT6,False
1X00025959,JRIGT7,False
1X00025959,JRIGT8,False
1X00025959,JRIGT9,False
ZH00004970,ZH00000050,False
0000010262,HEMDON,False
0000010263,HEMDON,False
0000010488,HEMDON,False
0000010489,HEMDON,False
0000010490,HEMDON,False
0000010491,HEMDON,False
0000011338,HEMDON,False
CS00000101,HEMDON,False
CS00000102,HEMDON,False
CS00000113,HEMDON,False
CS00000114,HEMDON,False
CS00000566,HEMDON,False
CS00000567,HEMDON,False
CS00000576,HEMDON,False
CS00000577,HEMDON,False
CS00000607,HEMDON,False
CS00000608,HEMDON,False
CS00000619,HEMDON,False
CS00000620,HEMDON,False
CS00000661,HEMDON,False
CS00000662,HEMDON,False
CS00000673,HEMDON,False
CS00000674,HEMDON,False
CS00001041,HEMDON,False
CS00001042,HEMDON,False
CS00001053,HEMDON,False
CS00001054,HEMDON,False
CS00001496,HEMDON,False
CS00001497,HEMDON,False
CS00001506,HEMDON,False
CS00001507,HEMDON,False
CS00001532,HEMDON,False
CS00001533,HEMDON,False
CS00001544,HEMDON,False
CS00001545,HEMDON,False
CS00001590,HEMDON,False
CS00001591,HEMDON,False
CS00001594,HEMDON,False
CS00001595,HEMDON,False
CS00002601,HEMDON,False
CS00002602,HEMDON,False
CS00002613,HEMDON,False
CS00002614,HEMDON,False
CS00002668,HEMDON,False
CS00002669,HEMDON,False
CS00002680,HEMDON,False
CS00002681,HEMDON,False
CS00002709,HEMDON,False
CS00002710,HEMDON,False
CS00002713,HEMDON,False
CS00002714,HEMDON,False
CS00003168,HEMDON,False
CS00003169,HEMDON,False
CS00003176,HEMDON,False
CS00003177,HEMDON,False
CS00003208,HEMDON,False
CS00003209,HEMDON,False
CS00003220,HEMDON,False
CS00003221,HEMDON,False
CS00003249,HEMDON,False
CS00003250,HEMDON,False
CS00003255,HEMDON,False
CS00003256,HEMDON,False
CS00003364,HEMDON,False
CS00003365,HEMDON,False
CS00003376,HEMDON,False
CS00003377,HEMDON,False
CS00004306,HEMDON,False
CS00004307,HEMDON,False
CS00004316,HEMDON,False
CS00004317,HEMDON,False
CS00004351,HEMDON,False
0000011982,TH1LON,True
0000012001,HCHTA1,False
0000012001,HCHTAT,False
1X00031071,TTERH3,False
1X00021355,ABRAA4,False
1X00022306,BKEIZ2,False
1X00027874,MLAM3,True
CS00007263,TRIAL,False
0000011515,VISSER,False
0000012046,PKRAME,False
CS00004289,FUNC000001,True
ZH00009182,W,False
ZH00009182,X,False
0000012132,A,False
0000012132,X,False
0000012132,W,False
0000012133,FUNC000001,True
0000012135,X,False
0000012135,A,False
0000012135,W,False
ZH00009185,A,False
ZH00009182,C,False
0000012132,C,False
0000012131,JHUREN,False
0000012165,MVISS1,False
0000012177,SVERMU,False
0000012194,GGZ,False
0000012195,LDROST,False
0000012196,CS00000001,False
0000012196,CS00000003,False
0000012196,CS00000004,False
0000012196,CS00000013,False
0000012196,CS00000017,False
0000012196,CS00000028,False
0000012197,CS00000001,False
0000012197,CS00000003,False
0000012197,CS00000004,False
0000012197,CS00000013,False
0000012197,CS00000017,False
0000012197,CS00000028,False
0000012199,CS00000016,False
0000012198,CS00000016,False
0000012200,CS00000016,False
CS00004352,HEMDON,False
CS00004363,HEMDON,False
CS00004364,HEMDON,False
CS00004436,HEMDON,False
CS00004437,HEMDON,False
CS00004448,HEMDON,False
CS00004449,HEMDON,False
CS00004501,HEMDON,False
CS00004502,HEMDON,False
CS00004511,HEMDON,False
CS00004512,HEMDON,False
CS00004537,HEMDON,False
CS00004538,HEMDON,False
CS00004549,HEMDON,False
CS00004550,HEMDON,False
CS00004566,HEMDON,False
CS00004567,HEMDON,False
CS00004578,HEMDON,False
CS00004579,HEMDON,False
CS00004661,HEMDON,False
CS00004662,HEMDON,False
CS00004666,HEMDON,False
CS00004667,HEMDON,False
CS00004816,HEMDON,False
CS00004817,HEMDON,False
CS00004820,HEMDON,False
CS00004821,HEMDON,False
CS00004973,HEMDON,False
CS00004974,HEMDON,False
CS00004983,HEMDON,False
CS00004984,HEMDON,False
CS00005064,HEMDON,False
CS00005065,HEMDON,False
CS00005072,HEMDON,False
CS00005073,HEMDON,False
CS00005097,HEMDON,True
CS00005098,HEMDON,True
CS00005109,HEMDON,True
CS00005110,HEMDON,True
CS00005133,HEMDON,False
CS00005134,HEMDON,False
CS00005144,HEMDON,False
CS00005145,HEMDON,False
CS00005567,HEMDON,False
CS00005568,HEMDON,False
CS00005579,HEMDON,False
CS00005580,HEMDON,False
CS00005662,HEMDON,False
CS00005663,HEMDON,False
CS00005672,HEMDON,False
CS00005673,HEMDON,False
CS00005682,HEMDON,False
CS00005683,HEMDON,False
CS00005686,HEMDON,False
CS00005687,HEMDON,False
CS00005706,HEMDON,False
CS00005707,HEMDON,False
CS00005716,HEMDON,False
CS00005717,HEMDON,False
CS00006983,HEMDON,False
CS00006984,HEMDON,False
CS00006989,HEMDON,False
CS00006990,HEMDON,False
CS00007110,HEMDON,False
CS00007111,HEMDON,False
CS00007122,HEMDON,False
CS00007123,HEMDON,False
CS00007170,HEMDON,False
CS00007171,HEMDON,False
CS00007182,HEMDON,False
CS00007183,HEMDON,False
CS00007269,HEMDON,False
CS00007270,HEMDON,False
CS00007279,HEMDON,False
CS00007280,HEMDON,False
CS00007294,HEMDON,False
CS00007295,HEMDON,False
CS00007300,HEMDON,False
CS00007301,HEMDON,False
CS00008033,HEMDON,False
CS00008034,HEMDON,False
0000012049,AGENDA_AGENDA       ZH0304,False
0000012050,TVERCO,False
0000012140,NPIJN1,True
0000012140,NPIJNI,True
0000012143,INT,False
0000012143,ONC,False
0000012143,HEM,False
1X00026976,LROS3,False
1X00026976,LROS1,False
0000012207,BAAR1,False
0000012208,RKERS7,False
0000012223,ZH0215,False
0000012306,CS00000003,False
0000012307,ACCES00001,False
0000012308,ACCES00001,False
0000012309,ZH0148,False
0000012309,ZH0024,False
0000012309,ZH0422,False
0000012309,ZH0124,False
0000012313,JL1VAS,False
0000012313,JL1DIA,False
0000012321,CS00000001,False
0000010013,020433,False
0000010015,020433,False
0000010016,020433,False
0000010017,020433,False
0000010018,020433,False
0000010321,020433,False
0000010364,020433,False
0000010365,020433,False
0000010366,020433,False
0000010367,020433,False
0000010368,020433,False
0000010369,020433,False
0000010581,020433,False
0000010909,020433,False
0000010912,020433,False
0000010985,020433,False
0000011285,020433,False
0000011416,020433,False
0000011461,020433,False
0000011984,020433,False
0000011985,020433,False
0000011986,020433,False
0000011987,020433,False
0000011988,020433,False
0000011989,020433,False
0000011990,020433,False
0000011991,020433,False
0000012113,020433,False
0000012115,020433,False
0000012116,020433,False
0000012118,020433,False
0000012119,020433,False
0000012120,020433,False
0000012121,020433,False
0000012123,020433,False
0000012124,020433,False
0000012125,020433,False
0000012127,020433,False
0000012128,020433,False
0000012192,020433,False
0000012193,020433,False
CS00004304,020433,False
CS00005062,020433,False
CS00007209,020433,False
CS00007234,020433,False
CS00007235,020433,False
CS00007239,020433,False
CS00007240,020433,False
CS00007241,020433,False
ZH00000037,020433,False
ZH00000039,020433,False
ZH00000040,020433,False
ZH00000158,020433,False
ZH00001466,020433,False
ZH00003655,020433,False
ZH00003658,020433,False
ZH00003659,020433,False
ZH00003660,020433,False
ZH00003661,020433,False
ZH00003662,020433,False
ZH00004264,020433,False
ZH00004535,020433,False
ZH00004536,020433,False
ZH00004537,020433,False
ZH00004538,020433,False
ZH00004539,020433,False
ZH00004540,020433,False
ZH00005146,020433,False
ZH00005147,020433,False
ZH00005148,020433,False
ZH00005150,020433,False
ZH00005151,020433,False
ZH00005369,020433,False
ZH00006015,020433,False
ZH00006628,020433,False
ZH00006629,020433,False
ZH00006630,020433,False
ZH00006631,020433,False
ZH00007179,020433,False
ZH00009468,020433,False
ZH00009474,020433,False
0000010370,0000000538,False
0000011414,0000000538,False
0000012037,0000000538,False
CS00007224,0000000538,False
ZH00003656,0000000538,False
ZH00004541,0000000538,False
0000010402,AGENDA_AGENDA       020433,False
0000011415,AGENDA_AGENDA       020433,False
0000012038,AGENDA_AGENDA       020433,False
0000012049,AGENDA_AGENDA       020433,False
CS00012681,AGENDA_AGENDA       020433,False
CS00012939,AGENDA_AGENDA       020433,False
CS00012976,AGENDA_AGENDA       020433,False
ZH00003657,AGENDA_AGENDA       020433,False
ZH00004542,AGENDA_AGENDA       020433,False
0000012081,W,False
0000012081,U,False
0000012081,Q,False
0000012082,W,False
0000012082,U,False
0000012082,Q,False
0000012083,W,False
0000012083,U,False
0000012083,Q,False
0000012084,W,False
0000012084,U,False
0000012084,Q,False
0000012085,W,False
0000012085,U,False
0000012085,Q,False
0000012086,W,False
0000012086,U,False
0000012086,Q,False
0000012087,W,False
0000012087,U,False
0000012087,Q,False
0000012088,W,False
0000012088,U,False
0000012088,Q,False
0000012089,W,False
0000012089,U,False
0000012089,Q,False
0000012090,W,False
0000012090,U,False
0000012090,Q,False
0000012091,W,False
0000012091,U,False
0000012091,Q,False
0000012092,W,False
0000012092,U,False
0000012092,Q,False
0000012093,W,False
0000012093,U,False
0000012093,Q,False
0000012094,W,False
0000012094,U,False
0000012094,Q,False
0000012095,W,False
0000012095,U,False
0000012095,Q,False
0000012096,W,False
0000012096,U,False
0000012096,Q,False
0000012097,W,False
0000012097,U,False
0000012097,Q,False
0000012098,W,False
0000012098,U,False
0000012098,Q,False
0000012099,W,False
0000012099,U,False
0000012099,Q,False
0000012100,W,False
0000012100,U,False
0000012100,Q,False
0000012101,W,False
0000012101,U,False
0000012101,Q,False
0000012129,MKONI1,False
0000012129,MKONI2,False
0000012148,TV1DIA,False
0000012148,TV1END,False
0000012148,TV1GER,False
0000012148,TV1HEM,False
0000012148,TV1IMM,False
0000012148,TV1INF,False
0000012148,TV1INT,False
0000012148,TV1MDL,False
0000012148,TV1NEF,False
0000012148,TV1ONC,False
0000012148,TV1REU,False
0000012148,TV1VAS,False
0000012148,TV2HEM,False
0000012149,ID1CHI,False
0000012149,ID1GOC,False
0000012149,ID1KIC,False
0000012149,ID1TRA,False
0000012149,ID1VAT,False
CS00006341,ZH00000115,False
CS00006342,ZH00000036,False
0000012166,ABUNT,False
CS00010918,ZH00000013,False
CS00010918,ZH00000014,False
CS00010918,ZH00000015,False
CS00010918,ZH00000016,False
CS00010918,ZH00000018,False
CS00010918,ZH00000019,False
CS00010918,ZH00000026,False
CS00010918,ZH00000028,False
CS00010918,ZH00000023,False
ZH00004070,ZH0333,False
ZH00004071,ZH0332,False
ZH00004071,ZH0333,False
ZH00004067,ZH0332,False
ZH00004067,ZH0333,False
ZH00004074,ZH0332,False
ZH00004074,ZH0333,False
ZH00004075,ZH0332,False
ZH00004075,ZH0333,False
ZH00004069,AGENDA_AGENDA       ZH0333,False
ZH00004069,AGENDA_AGENDA       ZH0332,False
0000012169,ZH0032,False
0000012171,ZH0032,False
0000012172,ZH0032,False
0000012167,ZH0032,False
1X00028179,MROKS1,False
0000012202,ZH00000061,False
0000012215,ZH0414,False
0000012215,ZH0121,False
0000012216,ZH0121,False
0000012216,ZH0414,False
0000012217,ZH0121,True
0000012217,ZH0414,True
0000012218,ZH0121,False
0000012218,ZH0414,False
0000012219,ZH0121,False
0000012219,ZH0414,False
0000012220,ZH0121,False
0000012220,ZH0414,False
0000012221,ZH0414,False
0000012221,ZH0121,False
0000012222,ZH00000122,False
0000012222,ZH00000042,False
ZH00002169,ZH0007,False
0000012234,IMM,False
0000012256,LSTEFA,False
ZH00008775,ZH0093,False
0000012156,ELIST,False
0000012178,VWEPER,False
0000012157,HEM,False
0000012181,KON,False
0000012181,KIN,False
0000012182,X,False
CS00001616,020433,False
CS00000421,020433,False
CS00012524,AGENDA_AGENDA       020433,False
CS00000944,020433,False
0000012224,SCHROP,False
1X00025364,JBOS4,False
ZH00000467,ZH0043,False
ZH00000467,ZH0044,False
ZH00000467,ZH0046,False
ZH00000467,ZH0466,False
ZH00000467,ZH0064,False
ZH00000467,ZH0071,False
ZH00000467,ZH0068,False
ZH00000467,ZH0066,False
ZH00000467,ZH0061,False
ZH00000467,ZH0060,False
ZH00000467,ZH0058,False
ZH00000467,ZH0054,False
ZH00000467,ZH0052,False
ZH00000467,ZH0051,False
ZH00000467,ZH0048,False
ZH00000467,ZH0047,False
ZH00000451,ZH0041,False
ZH00000451,ZH0043,False
ZH00000451,ZH0044,False
ZH00000451,ZH0046,False
ZH00000451,ZH0047,False
ZH00000451,ZH0048,False
ZH00000451,ZH0051,False
ZH00000451,ZH0054,False
ZH00000451,ZH0057,False
ZH00000451,ZH0058,False
ZH00000451,ZH0060,False
ZH00000451,ZH0061,False
ZH00000451,ZH0064,False
ZH00000451,ZH0066,False
ZH00000451,ZH0068,False
ZH00000451,ZH0071,False
ZH00000393,ZH0041,False
ZH00000393,ZH0043,False
ZH00000393,ZH0044,False
ZH00000393,ZH0046,False
ZH00000393,ZH0047,False
ZH00000393,ZH0048,False
ZH00000393,ZH0051,False
ZH00000393,ZH0052,False
ZH00000393,ZH0057,False
ZH00000393,ZH0058,False
ZH00000393,ZH0060,False
ZH00000393,ZH0061,False
ZH00000393,ZH0064,False
ZH00000393,ZH0066,False
ZH00000393,ZH0068,False
ZH00000393,ZH0071,False
ZH00000445,ZH0041,False
ZH00000445,ZH0043,False
ZH00000445,ZH0044,False
ZH00000445,ZH0046,False
ZH00000445,ZH0047,False
ZH00000445,ZH0048,False
ZH00000445,ZH0052,False
ZH00000445,ZH0054,False
ZH00000445,ZH0057,False
ZH00000445,ZH0058,False
ZH00000445,ZH0060,False
ZH00000445,ZH0061,False
ZH00000445,ZH0064,False
ZH00000445,ZH0066,False
ZH00000445,ZH0068,False
ZH00000445,ZH0071,False
ZH00001148,ZH0041,False
ZH00001148,ZH0043,False
ZH00001148,ZH0044,False
ZH00001148,ZH0046,False
ZH00001148,ZH0047,False
ZH00001148,ZH0048,False
ZH00001148,ZH0051,False
ZH00001148,ZH0052,False
ZH00001148,ZH0054,False
ZH00001148,ZH0057,False
ZH00001148,ZH0060,False
ZH00001148,ZH0061,False
ZH00001148,ZH0064,False
ZH00001148,ZH0066,False
ZH00001148,ZH0068,False
ZH00001148,ZH0071,False
ZH00001164,ZH0041,False
ZH00001164,ZH0043,False
ZH00001164,ZH0044,False
ZH00001164,ZH0046,False
ZH00001164,ZH0047,False
ZH00001164,ZH0048,False
ZH00001164,ZH0051,False
ZH00001164,ZH0052,False
ZH00001164,ZH0054,False
ZH00001164,ZH0057,False
ZH00001164,ZH0058,False
ZH00001164,ZH0061,False
ZH00001164,ZH0064,False
ZH00001164,ZH0066,False
ZH00001164,ZH0068,False
ZH00001164,ZH0071,False
ZH00000492,ZH0041,False
ZH00000492,ZH0043,False
ZH00000492,ZH0044,False
ZH00000492,ZH0046,False
ZH00000492,ZH0047,False
ZH00000492,ZH0048,False
ZH00000492,ZH0051,False
ZH00000492,ZH0052,False
ZH00000492,ZH0054,False
ZH00000492,ZH0057,False
ZH00000492,ZH0058,False
ZH00000492,ZH0060,False
