Id,OwnerId,OwnerType,SettingId,SettingSubId,SegmentClassId,ContextType,Inverted
1X00022287,BHOEVE4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022292,BHOOGENB,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022298,BJEREMI4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022305,BKAZEMI3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022306,BKEIZER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022307,BKEMPERS,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022308,BKERSTEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022311,BKINGMA3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022312,BKLAREN2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022316,BKONYA,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022332,BLEEUW4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022333,BLEK,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022334,BLEK,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022343,BMELSERT,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022349,BMOUTHA3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022354,BNESSELR,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022355,BNESSELR,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022356,BOLDENBU,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022357,BOLDENBU,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022358,BOMMEREN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022364,BPEELS,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022367,BPETERS5,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022368,BPETRI,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022371,BPORTEN2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022373,BPRAKKEN,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022374,BPRANGER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022377,BRHIJN5,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
2X00000098,BROOY3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
4X00000024,BSANTEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022390,BSIJBESM,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022391,BSIJBESM,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022394,BSLEEN2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022398,BSMARIU4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022407,BSTEHOU2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022408,BSTEHOUW,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
4X00000025,BSTRIJBO,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022416,BTIJINK,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022417,BTIJSTER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022419,BTIMMERS,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022424,BVASTERT,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022426,BVELTHUI,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022427,BVELTHUI,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022434,BVISSER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022435,BVISSER,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
4X00000026,BVISSER7,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
9X00000006,BVLAMIN2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022436,BVONCK2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022437,BVOS10,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022441,BVRIES7,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022442,BVRIJSEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022443,BVRIJSEN,U,OND_RECHTEN,MC_PATMEDOV,CSZISLIB_ARTS,3,False
1X00022444,BWAL,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022445,BWAL3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022447,BWANG2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022450,BWELZEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022451,BWEMMENH,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022452,BWERKHOV,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022454,BWEUSTEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022457,BZAANE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022458,BZAANE,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022467,CAALFS,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022468,CADRIAA2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022532,CANTONI2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022538,CBELD,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022539,CBELD,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022542,CBERENS3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022543,CBERG11,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022546,CBERGER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022548,CBEUDEKE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022549,CBIE2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022552,CBLOEM,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022555,CBOEL,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022556,CBOEL,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022557,CBOESJE2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022559,CBOLLEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022560,CBOLLEN,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022563,CBOS5,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022564,CBOSCH4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022565,CBOSCH7,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022567,CBRAAKS3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022568,CBRANTNE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022573,CBROEK5,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022574,CBROUWE8,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022575,CBRUIJNE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022578,CBRUINS2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022581,CBURK3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022584,CCELENG2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
6X00000012,CCRUL,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022596,CDEKKER8,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022606,CDOORNEB,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
6X00000013,CECKHARD,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022631,CENT,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022632,CENT,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022634,CES2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022635,CES2,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022643,CFERRIER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022644,CFERRIER,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022645,CFIGUERO,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022647,CFLIES,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022648,CFLINT,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022649,CFLINT,U,OND_RECHTEN,MC_PATMEDOV,CSZISLIB_ARTS,3,False
3X00000022,CFOLKERS,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022651,CFREDER4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022652,CFRIJNS,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022653,CFRIJNS,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022657,CGAILLA2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022658,CGANT,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022664,CGENC,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022665,CGEREST2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022669,CGEVEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022670,CGIDDING,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
7X00000023,CGOLDHOO,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022682,CHAKKERS,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022684,CHAZENBE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022699,CHOUTEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022701,CHOVELL6,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022702,CHOVELL7,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022705,CHOVEN3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022712,CHULSKE3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022714,CHUNTING,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022730,CJONGH4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022731,CJOOSTEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022732,CJOOSTEN,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022741,CKENTGEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022748,CKEYSER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022751,CKIVIET,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022752,CKIVIET,U,OND_RECHTEN,MC_PATMEDOV,CSZISLIB_ARTS,3,False
1X00022753,CKIVIET,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
3X00000023,CKLAASS4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022754,CKLEINRO,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022755,CKLEYNEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022756,CKLEYNEN,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022766,CKOCH2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022769,CKOOIJ,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022770,CKOOPAL,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022772,CKOOPMAN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022773,CKOOPMAN,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022777,CKOUWEN3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
4X00000027,CKUIJPE8,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022789,CLAMERS,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022796,CLINDEM2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022806,CLUCCI,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022808,CLUIJK2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022809,CLUSTIG3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022810,CMARLE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022811,CMARLE,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022817,CMINDER2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022822,CMUIJNCK,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022825,CMULDER7,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022826,CMULDERK,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022828,CNANNING,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022831,CNIJSSEN,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
9X00000007,CNOORT2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022833,CNOTA4,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022845,COUDBIER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022849,CPETERSE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022850,CPETERSE,U,OND_RECHTEN,WHATSNEW,CSZISLIB_ARTS,6,False
1X00022851,CPIETER3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
2X00000100,CPORTAL2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022859,CPOSTMA2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022862,CPREE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
8X00000028,CRIETER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022874,CRODER,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022876,CROHRIC2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022878,CROMMENS,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
1X00022884,CRUIS,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
CS00000001,$MIG$,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000006,$MIG$,G,OND_RECHTEN,RP_PROGBLUE,RP_PROGRAMCATEGORY,1,False
CS00000005,$MIG$,G,OND_RECHTEN,RP_PROGBLUE,RP_PROGRAMCATEGORY,0,False
CS00000008,$MIG$,G,OND_RECHTEN,RP_PROGBLUE,RP_PROGRAMCATEGORY,5,False
CS00000015,$MIG$,G,OND_RECHTEN,RP_PROGRAM,RP_PROGRAMCATEGORY,0,False
CS00000014,$MIG$,G,OND_RECHTEN,RP_PROGDEF,RP_PROGRAMCATEGORY,4,False
CS00000016,$MIG$,G,OND_RECHTEN,RP_PROGRAM,RP_PROGRAMCATEGORY,1,False
CS00000024,$MIG$,G,OND_RECHTEN,RP_SDGROUP,RP_PROGRAMCATEGORY,4,False
CS00000029,$MIG$,G,RP_PLANAUTO,,RP_PROGRAMCATEGORY,0,False
CS00000030,$MIG$,G,RP_PLANDBL,,RP_PROGRAMCATEGORY,0,False
CS00000032,$MIG$,G,RP_PLANNOPRG,,RP_PROGRAMCATEGORY,0,False
CS00000040,&DECOK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,PREOP_POSTATUS,6,False
CS00000045,&DECOP,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000047,&GGZIN,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
CS00000048,&GGZIN,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,0,False
CS00000055,&GGZIN,G,OND_RECHTEN,VRBEASJOVZ,VRLIJST_VRLCAT,1,False
CS00000060,&HUGEW,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000063,&OUDMI,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00000061,&KINBE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000069,&SSPD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,4,False
CS00000074,&SVPKD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CONSULT_CATEGORY,6,True
CS00000077,&SVPKD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00000076,&SVPKD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,METINGEN_MEETKOPP,6,False
CS00000082,&SVPKD,G,OND_RECHTEN,TREATPLAN,TREAT_TYPE,3,False
CS00000089,AFSBUR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,1,False
CS00000091,AFSBUR,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000092,AKVTRI,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00000098,AKVTRI,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000104,AKVTRI,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,1,False
CS00000106,AKVTRI,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,1,True
CS00000107,AKVTRI,G,OND_RECHTEN,MET_PATSDOSS,DOSSIER_SUBDOSS,0,True
CS00000112,AKVTRI,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_SUBCATGO,1,False
CS00000119,AOIC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000121,AOIC,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
CS00000122,AOIC,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,0,True
CS00000128,AOIC,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,0,True
CS00000135,APBAGE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000137,APBAGE,G,RP_PLAN,,RP_PROGRAMCATEGORY,0,False
CS00000138,APBAGE,G,RP_PLANDBL,,RP_PROGRAMCATEGORY,0,False
CS00000143,APBARC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000150,APBCRE,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000152,APBDAG,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,SYSTEM_DATASETCAT,6,False
CS00000153,APBDAG,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000154,APBDAG,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMCATEGORY,6,False
CS00000158,APBDBG,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000159,APBDBG,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OVZGEN_OVZCAT,6,False
CS00000161,APBDBG,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,6,False
CS00000164,APBDCR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
CS00000166,APBDCR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OVZGEN_OVZCAT,6,False
CS00000167,APBDCR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000169,APBDCR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000002,$MIG$,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,INRICHT_SESSIE,6,False
CS00000012,$MIG$,G,OND_RECHTEN,RP_PROGDEF,RP_PROGRAMCATEGORY,3,False
CS00000019,$MIG$,G,OND_RECHTEN,RP_PROGRAM,RP_PROGRAMCATEGORY,4,False
CS00000026,$MIG$,G,OND_RECHTEN,TREATPLAN,TREAT_TYPE,3,False
CS00000035,&DECAB,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMCATEGORY,6,True
CS00000042,&DECOK,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,1,False
CS00000050,&GGZIN,G,OND_RECHTEN,MET_PATSDOSS,DOSSIER_SUBDOSS,0,False
CS00000057,&HUGEW,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
CS00000065,&SSPD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
CS00000071,&SVPKD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VPK_CAVIEW,6,False
CS00000080,&SVPKD,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
CS00000085,AFSBUR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,1,False
CS00000095,AKVTRI,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CONSULT_ACCESS,6,False
CS00000102,AKVTRI,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,1,True
CS00000110,AKVTRI,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_MULTCATE,1,True
CS00000116,AKVTRI,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,0,True
CS00000127,AOIC,G,OND_RECHTEN,WIDOCARC,WI_DOCCAT,1,True
CS00000131,AOIC,G,WI_EPDDASHBOARD,,CSZISLIB_SPEC,0,True
CS00000142,APBARC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OVZGEN_OVZCAT,6,False
CS00000146,APBCB,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMCATEGORY,6,False
CS00000157,APBDBG,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
CS00000160,APBDBG,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
CS00000168,APBDCR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CONSULT_ACCESS,6,False
CS00000172,APBDCR,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,3,False
CS00000173,APBDCR,G,OND_RECHTEN,VRAAG,VRLIJST_VRLCAT,6,False
CS00000174,APBDCR,G,OND_RECHTEN,VRAGENLI,VRLIJST_VRLCAT,6,False
CS00000175,APBDCR,G,OND_RECHTEN,VRKEUZEDEF,VRLIJST_VRLCAT,6,False
CS00000178,APBDDR,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
